FIPS,State,County,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
51103,Virginia,Lancaster County,7238,8254,11940,11672,3554,5144,47803,11494,59297
51105,Virginia,Lee County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51107,Virginia,Loudoun County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51109,Virginia,Louisa County,7238,8254,11604,11672,3554,5144,47467,11416,58883
51111,Virginia,Lunenburg County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51111,Virginia,Lynchburg city,7238,8254,9852,11672,3554,5144,45715,11006,56721
51680,Virginia,Lynchburg city,7238,8254,9852,11672,3554,5144,45715,11006,56721
51111,Virginia,"Lynchburg, VA",7238,8254,9852,11672,3554,5144,45715,10688,56403
51680,Virginia,"Lynchburg, VA",7238,8254,9852,11672,3554,5144,45715,10688,56403
51113,Virginia,Madison County,7238,8254,11508,11672,3554,5144,47371,11393,58764
51115,Virginia,Mathews County,7238,8254,13632,11672,3554,5144,49495,11890,61385
51117,Virginia,Mecklenburg County,7238,8254,8904,11672,3554,5144,44767,10784,55551
51119,Virginia,Middlesex County,7238,8254,11628,11672,3554,5144,47491,11421,58912
51685,Virginia,Manassas Park city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51121,Virginia,Montgomery County,7238,8254,11916,11672,3554,5144,47779,11489,59268
51683,Virginia,Manassas city,7238,8254,20484,11672,3554,5144,56347,13492,69839
51125,Virginia,Nelson County,7238,8254,15144,11672,3554,5144,51007,12243,63250
51127,Virginia,New Kent County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51131,Virginia,Northampton County,7238,8254,10212,11672,3554,5144,46075,11090,57165
51175,Virginia,Northampton County,7238,8254,10212,11672,3554,5144,46075,11090,57165
51131,Virginia,Southampton County,7238,8254,9816,11672,3554,5144,45679,10998,56677
51175,Virginia,Southampton County,7238,8254,9816,11672,3554,5144,45679,10998,56677
51133,Virginia,Northumberland County,7238,8254,9120,11672,3554,5144,44983,10835,55818
51135,Virginia,Nottoway County,7238,8254,9360,11672,3554,5144,45223,10891,56114
51137,Virginia,Orange County,7238,8254,10728,11672,3554,5144,46591,11211,57802
51139,Virginia,Page County,7238,8254,8868,11672,3554,5144,44731,10776,55507
51700,Virginia,Newport News city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51141,Virginia,Patrick County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51710,Virginia,Norfolk city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51143,Virginia,Pittsylvania County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51177,Virginia,Pittsylvania County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51143,Virginia,Spotsylvania County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51177,Virginia,Spotsylvania County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51145,Virginia,Powhatan County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51720,Virginia,Norton city,7238,8254,8568,11672,3554,5144,44431,10706,55137
51147,Virginia,Prince Edward County,7238,8254,10872,11672,3554,5144,46735,11245,57979
51149,Virginia,Prince George County,7238,8254,12732,11672,3554,5144,48595,11679,60274
51153,Virginia,Prince William County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51155,Virginia,Pulaski County,7238,8254,8652,11672,3554,5144,44515,10726,55240
51157,Virginia,Rappahannock County,7238,8254,13104,11672,3554,5144,48967,11766,60733
51730,Virginia,Petersburg city,7238,8254,12732,11672,3554,5144,48595,11679,60274
51159,Virginia,Richmond city,7238,8254,12732,11672,3554,5144,48595,11679,60274
51760,Virginia,Richmond city,7238,8254,12732,11672,3554,5144,48595,11679,60274
51159,Virginia,Richmond County,7238,8254,10680,11672,3554,5144,46543,11200,57743
51760,Virginia,Richmond County,7238,8254,10680,11672,3554,5144,46543,11200,57743
51735,Virginia,Poquoson city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51159,Virginia,"Richmond, VA",7238,8254,12966,11672,3554,5144,48829,11417,60245
51760,Virginia,"Richmond, VA",7238,8254,12966,11672,3554,5144,48829,11417,60245
51740,Virginia,Portsmouth city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51161,Virginia,Roanoke city,7238,8254,10128,11672,3554,5144,45991,11071,57062
51770,Virginia,Roanoke city,7238,8254,10128,11672,3554,5144,45991,11071,57062
51161,Virginia,Roanoke County,7238,8254,10128,11672,3554,5144,45991,11071,57062
51770,Virginia,Roanoke County,7238,8254,10128,11672,3554,5144,45991,11071,57062
51161,Virginia,"Roanoke, VA",7238,8254,6819,11672,3554,5144,42681,9979,52661
51770,Virginia,"Roanoke, VA",7238,8254,6819,11672,3554,5144,42681,9979,52661
51163,Virginia,Rockbridge County,7238,8254,9564,11672,3554,5144,45427,10939,56366
51167,Virginia,Russell County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51169,Virginia,Scott County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51171,Virginia,Shenandoah County,7238,8254,10068,11672,3554,5144,45931,11057,56987
51173,Virginia,Smyth County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51179,Virginia,Stafford County,7238,8254,20484,11672,3554,5144,56347,13492,69839
51181,Virginia,Surry County,7238,8254,9024,11672,3554,5144,44887,10813,55699
51775,Virginia,Salem city,7238,8254,10128,11672,3554,5144,45991,11071,57062
51185,Virginia,Tazewell County,7238,8254,8628,11672,3554,5144,44491,10720,55211
51187,Virginia,Warren County,7238,8254,12204,11672,3554,5144,48067,11556,59623
51193,Virginia,Westmoreland County,7238,8254,10524,11672,3554,5144,46387,11163,57550
51195,Virginia,Wise County,7238,8254,8568,11672,3554,5144,44431,10706,55137
51197,Virginia,Wythe County,7238,8254,8628,11672,3554,5144,44491,10720,55211
51790,Virginia,Staunton city,7238,8254,10788,11672,3554,5144,46651,11225,57876
51199,Virginia,York County,7238,8254,13632,11672,3554,5144,49495,11890,61385
51800,Virginia,Suffolk city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51810,Virginia,Virginia Beach city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51820,Virginia,Waynesboro city,7238,8254,10788,11672,3554,5144,46651,11225,57876
51830,Virginia,Williamsburg city,7238,8254,13632,11672,3554,5144,49495,11890,61385
51840,Virginia,Winchester city,7238,8254,12324,11672,3554,5144,48187,11584,59771
51840,Virginia,"Winchester, VA",7238,8254,12324,11672,3554,5144,48187,11266,59453
53001,Washington,Adams County,8639,6380,9468,11186,3554,4996,44223,7169,51393
53003,Washington,Asotin County,8639,6380,10416,11186,3554,4996,45171,7323,52494
53005,Washington,Benton County,8639,6380,13068,11186,3554,4996,47823,7753,55576
53007,Washington,Chelan County,8639,6380,12648,11186,3554,4996,47403,7685,55088
53009,Washington,Clallam County,8639,6380,12492,11186,3554,4996,47247,7660,54907
53011,Washington,Clark County,8639,6380,17940,11186,3554,4996,52695,8543,61238
53013,Washington,Columbia County,8639,6380,12012,11186,3554,4996,46767,7582,54349
53015,Washington,Cowlitz County,8639,6380,11796,11186,3554,4996,46551,7547,54098
53017,Washington,Douglas County,8639,6380,12648,11186,3554,4996,47403,7685,55088
53019,Washington,Ferry County,8639,6380,9840,11186,3554,4996,44595,7230,51825
53021,Washington,Franklin County,8639,6380,13068,11186,3554,4996,47823,7753,55576
53023,Washington,Garfield County,8639,6380,8784,11186,3554,4996,43539,7058,50598
53025,Washington,Grant County,8639,6380,10152,11186,3554,4996,44907,7280,52188
53027,Washington,Grays Harbor County,8639,6380,10260,11186,3554,4996,45015,7298,52313
53029,Washington,Island County,8639,6380,13668,11186,3554,4996,48423,7850,56274
53031,Washington,Jefferson County,8639,6380,12240,11186,3554,4996,46995,7619,54614
53033,Washington,King County,8639,6380,25188,11186,3554,4996,59943,9718,69661
53035,Washington,Kitsap County,8639,6380,15552,11186,3554,4996,50307,8156,58463
53037,Washington,Kittitas County,8639,6380,12120,11186,3554,4996,46875,7599,54475
53039,Washington,Klickitat County,8639,6380,11232,11186,3554,4996,45987,7455,53443
53041,Washington,Lewis County,8639,6380,11496,11186,3554,4996,46251,7498,53750
53043,Washington,Lincoln County,8639,6380,8712,11186,3554,4996,43467,7047,50514
53045,Washington,Mason County,8639,6380,12564,11186,3554,4996,47319,7671,54991
53047,Washington,Okanogan County,8639,6380,9972,11186,3554,4996,44727,7251,51978
53049,Washington,Pacific County,8639,6380,10908,11186,3554,4996,45663,7403,53066
53051,Washington,Pend Oreille County,8639,6380,9984,11186,3554,4996,44739,7253,51992
53053,Washington,Pierce County,8639,6380,16896,11186,3554,4996,51651,8373,60025
53055,Washington,San Juan County,8639,6380,14784,11186,3554,4996,49539,8031,57571
53057,Washington,Skagit County,8639,6380,14496,11186,3554,4996,49251,7984,57236
53059,Washington,Skamania County,8639,6380,17940,11186,3554,4996,52695,8543,61238
53061,Washington,Snohomish County,8639,6380,25188,11186,3554,4996,59943,9718,69661
53063,Washington,Spokane County,8639,6380,10920,11186,3554,4996,45675,7405,53080
53065,Washington,Stevens County,8639,6380,8772,11186,3554,4996,43527,7056,50584
53067,Washington,Thurston County,8639,6380,14052,11186,3554,4996,48807,7912,56720
53069,Washington,Wahkiakum County,8639,6380,9624,11186,3554,4996,44379,7195,51574
53071,Washington,Walla Walla County,8639,6380,12516,11186,3554,4996,47271,7663,54935
53071,Washington,"Walla Walla, WA",8639,6380,13310,11186,3554,4996,48066,7792,55858
53073,Washington,Whatcom County,8639,6380,14100,11186,3554,4996,48855,7920,56776
53075,Washington,Whitman County,8639,6380,10560,11186,3554,4996,45315,7346,52662
53077,Washington,Yakima County,8639,6380,12156,11186,3554,4996,46911,7605,54517
53077,Washington,"Yakima, WA",8639,6380,12156,11186,3554,4996,46911,7605,54517
54001,West Virginia,Barbour County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54003,West Virginia,"Beckley, WV",7238,6676,8665,11672,3554,5144,42950,10704,53655
54003,West Virginia,Berkeley County,7238,6676,11412,11672,3554,5144,45697,12419,58117
54005,West Virginia,Boone County,7238,6676,8088,11672,3554,5144,42373,11591,53964
54007,West Virginia,Braxton County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54005,West Virginia,Brooke County,7238,6676,8352,11672,3554,5144,42637,11657,54294
54009,West Virginia,Brooke County,7238,6676,8352,11672,3554,5144,42637,11657,54294
54011,West Virginia,Cabell County,7238,6676,9696,11672,3554,5144,43981,11992,55973
54013,West Virginia,Calhoun County,7238,6676,8016,11672,3554,5144,42301,11573,53874
54015,West Virginia,Clay County,7238,6676,9984,11672,3554,5144,44269,12063,56333
54017,West Virginia,Doddridge County,7238,6676,8196,11672,3554,5144,42481,11618,54099
54019,West Virginia,Fayette County,7238,6676,8004,11672,3554,5144,42289,11570,53859
54021,West Virginia,Gilmer County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54023,West Virginia,Grant County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54025,West Virginia,Greenbrier County,7238,6676,8772,11672,3554,5144,43057,11761,54819
54027,West Virginia,Hampshire County,7238,6676,12324,11672,3554,5144,46609,12647,59256
54029,West Virginia,Hancock County,7238,6676,8352,11672,3554,5144,42637,11657,54294
54031,West Virginia,Hardy County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54033,West Virginia,Harrison County,7238,6676,9324,11672,3554,5144,43609,11899,55508
54035,West Virginia,Jackson County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54037,West Virginia,Jefferson County,7238,6676,10788,11672,3554,5144,45073,12264,57337
54039,West Virginia,Kanawha County,7238,6676,9984,11672,3554,5144,44269,12063,56333
54041,West Virginia,Lewis County,7238,6676,8472,11672,3554,5144,42757,11687,54444
54043,West Virginia,Lincoln County,7238,6676,8292,11672,3554,5144,42577,11642,54219
54045,West Virginia,Logan County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54049,West Virginia,Marion County,7238,6676,9732,11672,3554,5144,44017,12001,56018
54053,West Virginia,Marion County,7238,6676,9732,11672,3554,5144,44017,12001,56018
54051,West Virginia,Marshall County,7238,6676,8844,11672,3554,5144,43129,11779,54909
54053,West Virginia,Mason County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54047,West Virginia,McDowell County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54055,West Virginia,Mercer County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54057,West Virginia,Mineral County,7238,6676,8568,11672,3554,5144,42853,11710,54564
54059,West Virginia,Mingo County,7238,6676,8316,11672,3554,5144,42601,11648,54249
54061,West Virginia,Monongalia County,7238,6676,10560,11672,3554,5144,44845,12207,57052
54063,West Virginia,Monroe County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54045,West Virginia,Morgan County,7238,6676,9048,11672,3554,5144,43333,11830,55163
54065,West Virginia,Morgan County,7238,6676,9048,11672,3554,5144,43333,11830,55163
54067,West Virginia,Nicholas County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54069,West Virginia,Ohio County,7238,6676,8844,11672,3554,5144,43129,11779,54909
54071,West Virginia,Pendleton County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54073,West Virginia,Pleasants County,7238,6676,8460,11672,3554,5144,42745,11684,54429
54075,West Virginia,Pocahontas County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54077,West Virginia,Preston County,7238,6676,10560,11672,3554,5144,44845,12207,57052
54079,West Virginia,Putnam County,7238,6676,10980,11672,3554,5144,45265,12312,57577
54081,West Virginia,Raleigh County,7238,6676,9048,11672,3554,5144,43333,11830,55163
54083,West Virginia,Randolph County,7238,6676,8184,11672,3554,5144,42469,11615,54084
54085,West Virginia,Ritchie County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54087,West Virginia,Roane County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54089,West Virginia,Summers County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54091,West Virginia,Taylor County,7238,6676,8160,11672,3554,5144,42445,11609,54054
54095,West Virginia,Taylor County,7238,6676,8160,11672,3554,5144,42445,11609,54054
54093,West Virginia,Tucker County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54095,West Virginia,Tyler County,7238,6676,8232,11672,3554,5144,42517,11627,54144
54097,West Virginia,Upshur County,7238,6676,8496,11672,3554,5144,42781,11693,54474
54099,West Virginia,Wayne County,7238,6676,9696,11672,3554,5144,43981,11992,55973
54101,West Virginia,Webster County,7238,6676,8496,11672,3554,5144,42781,11693,54474
54103,West Virginia,Wetzel County,7238,6676,7944,11672,3554,5144,42229,11555,53784
54105,West Virginia,Wirt County,7238,6676,9048,11672,3554,5144,43333,11830,55163
54107,West Virginia,Wood County,7238,6676,9048,11672,3554,5144,43333,11830,55163
54109,West Virginia,Wyoming County,7238,6676,7944,11672,3554,5144,42229,11555,53784
55001,Wisconsin,Adams County,7394,6593,9120,11753,3838,5070,43769,11462,55231
55003,Wisconsin,Ashland County,7394,6593,8880,11753,3838,5070,43529,11401,54930
55005,Wisconsin,Barron County,7394,6593,8940,11753,3838,5070,43589,11417,55005
55007,Wisconsin,Bayfield County,7394,6593,9372,11753,3838,5070,44021,11526,55547
55009,Wisconsin,Brown County,7394,6593,9864,11753,3838,5070,44513,11651,56163
55011,Wisconsin,Buffalo County,7394,6593,9252,11753,3838,5070,43901,11496,55396
55013,Wisconsin,Burnett County,7394,6593,9048,11753,3838,5070,43697,11444,55141
55015,Wisconsin,Calumet County,7394,6593,9720,11753,3838,5070,44369,11614,55983
55017,Wisconsin,Chippewa County,7394,6593,9468,11753,3838,5070,44117,11550,55667
55019,Wisconsin,Clark County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55021,Wisconsin,Columbia County,7394,6593,10980,11753,3838,5070,45629,11934,57562
55023,Wisconsin,Crawford County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55025,Wisconsin,Dane County,7394,6593,14232,11753,3838,5070,48881,12758,61638
55027,Wisconsin,Dodge County,7394,6593,9876,11753,3838,5070,44525,11654,56178
55029,Wisconsin,Door County,7394,6593,9756,11753,3838,5070,44405,11623,56028
55031,Wisconsin,Douglas County,7394,6593,9792,11753,3838,5070,44441,11633,56073
55033,Wisconsin,Dunn County,7394,6593,9468,11753,3838,5070,44117,11550,55667
55035,Wisconsin,Eau Claire County,7394,6593,9468,11753,3838,5070,44117,11550,55667
55035,Wisconsin,"Eau Claire, WI",7394,6593,9468,11753,3838,5070,44117,11181,55298
55037,Wisconsin,Florence County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55039,Wisconsin,Fond du Lac County,7394,6593,9276,11753,3838,5070,43925,11502,55426
55039,Wisconsin,"Fond du Lac, WI",7394,6593,9276,11753,3838,5070,43925,11133,55057
55041,Wisconsin,Forest County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55043,Wisconsin,Grant County,7394,6593,8580,11753,3838,5070,43229,11325,54554
55045,Wisconsin,"Green Bay, WI",7394,6593,9711,11753,3838,5070,44360,11243,55603
55045,Wisconsin,Green County,7394,6593,9816,11753,3838,5070,44465,11639,56103
55047,Wisconsin,Green County,7394,6593,9816,11753,3838,5070,44465,11639,56103
55045,Wisconsin,Green Lake County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55047,Wisconsin,Green Lake County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55049,Wisconsin,Iowa County,7394,6593,10356,11753,3838,5070,45005,11776,56780
55051,Wisconsin,Iron County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55053,Wisconsin,Jackson County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55055,Wisconsin,Jefferson County,7394,6593,10764,11753,3838,5070,45413,11879,57291
55057,Wisconsin,Juneau County,7394,6593,9216,11753,3838,5070,43865,11487,55351
55059,Wisconsin,Kenosha County,7394,6593,12480,11753,3838,5070,47129,12314,59442
55061,Wisconsin,Kewaunee County,7394,6593,9864,11753,3838,5070,44513,11651,56163
55063,Wisconsin,La Crosse County,7394,6593,9948,11753,3838,5070,44597,11672,56269
55063,Wisconsin,"La Crosse-Onalaska, WI",7394,6593,9948,11753,3838,5070,44597,11303,55899
55065,Wisconsin,Lafayette County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55067,Wisconsin,Langlade County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55069,Wisconsin,Lincoln County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55071,Wisconsin,Manitowoc County,7394,6593,8628,11753,3838,5070,43277,11338,54614
55073,Wisconsin,Marathon County,7394,6593,9324,11753,3838,5070,43973,11514,55487
55075,Wisconsin,Marinette County,7394,6593,8676,11753,3838,5070,43325,11350,54674
55077,Wisconsin,Marinette County,7394,6593,8676,11753,3838,5070,43325,11350,54674
55075,Wisconsin,Marquette County,7394,6593,9372,11753,3838,5070,44021,11526,55547
55077,Wisconsin,Marquette County,7394,6593,9372,11753,3838,5070,44021,11526,55547
55078,Wisconsin,Menominee County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55079,Wisconsin,Milwaukee County,7394,6593,11064,11753,3838,5070,45713,11955,57668
55081,Wisconsin,Monroe County,7394,6593,10128,11753,3838,5070,44777,11718,56494
55083,Wisconsin,Oconto County,7394,6593,8568,11753,3838,5070,43217,11322,54539
55085,Wisconsin,Oneida County,7394,6593,9264,11753,3838,5070,43913,11499,55411
